seg_id,pci,pci_desc
SS-029047-PV1,96,Good
SS-029048-PV1,96,Good
SS-029049-PV1,100,Good
SS-029050-PV1,100,Good
SS-029051-PV1,100,Good
SS-029053-PV1,11.19,Serious
SS-029054-PV1,18.89,Serious
SS-029055-PV1,25.6,Very Poor
SS-029056-PV1,20.3,Serious
SS-029057-PV1,96.69,Good
SS-029058-PV1,95.25,Good
SS-029059-PV1,93.53,Good
SS-029060-PV1,87.75,Good
SS-029061-PV1,40.13,Poor
SS-029062-PV1,44.14,Poor
SS-029063-PV1,55.7,Fair
SS-029064-PV1,97.67,Good
SS-029065-PV1,93,Good
SS-029066-PV1,93,Good
SS-029067-PV1,93,Good
SS-029068-PV1,90.32,Good
SS-029069-PV1,93,Good
SS-029070-PV1,93,Good
SS-029071-PV1,83.42,Satisfactory
SS-029072-PV1,62.88,Fair
SS-029073-PV1,55.47,Fair
SS-029074-PV1,97.06,Good
SS-029075-PV1,60.69,Fair
SS-029076-PV1,54,Poor
SS-029077-PV1,54,Poor
SS-029078-PV1,55.59,Fair
SS-029079-PV1,41.4,Poor
SS-029080-PV1,98.12,Good
SS-029081-PV1,97.33,Good
SS-029082-PV1,95,Good
SS-029083-PV1,96,Good
SS-029084-PV1,96,Good
SS-029085-PV1,95.36,Good
SS-029086-PV1,46.32,Poor
SS-029087-PV1,58.8,Fair
SS-029088-PV1,13.6,Serious
SS-029089-PV1,57.21,Fair
SS-029090-PV1,49.6,Poor
SS-029091-PV1,45.47,Poor
SS-029092-PV1,31.53,Very Poor
SS-029093-PV1,93.12,Good
SS-029094-PV1,95,Good
SS-029095-PV1,95,Good
SS-029096-PV1,91.02,Good
SS-029097-PV1,77.16,Satisfactory
SS-029098-PV1,85.76,Good
SS-029099-PV1,81.18,Satisfactory
SS-029100-PV1,76.33,Satisfactory
SS-029101-PV1,22.5,Serious
SS-029102-PV1,,
SS-029103-PV1,32.97,Very Poor
SS-029104-PV1,56.69,Fair
SS-029105-PV1,37.31,Very Poor
SS-029106-PV1,21.81,Serious
SS-029107-PV1,10.67,Serious
SS-029108-PV1,72.44,Satisfactory
SS-029109-PV1,68.68,Fair
SS-029110-PV1,89.82,Good
SS-029111-PV1,97.68,Good
SS-029112-PV1,97.47,Good
SS-029113-PV1,45.62,Poor
SS-029114-PV1,37.64,Very Poor
SS-029115-PV1,91,Good
SS-029116-PV1,91.98,Good
SS-029117-PV1,95.83,Good
SS-029118-PV1,91.16,Good
SS-029119-PV1,92.78,Good
SS-029120-PV1,95,Good
SS-029121-PV1,94.78,Good
SS-029122-PV1,98.13,Good
SS-029123-PV1,94.91,Good
SS-029124-PV1,,
SS-029125-PV1,96.82,Good
SS-029127-PV1,55.62,Fair
SS-029128-PV1,91.99,Good
SS-029129-PV1,88.61,Good
SS-029130-PV1,91,Good
SS-029131-PV1,77.99,Satisfactory
SS-029132-PV1,78.57,Satisfactory
SS-029133-PV1,47,Poor
SS-029134-PV1,51,Poor
SS-029138-PV1,95,Good
SS-029139-PV1,93.26,Good
SS-029140-PV1,92.3,Good
SS-029141-PV1,59.95,Fair
SS-029142-PV1,69.54,Fair
SS-029149-PV1,91.42,Good
SS-029151-PV1,91.98,Good
SS-029152-PV1,50.56,Poor
SS-029153-PV1,54,Poor
SS-029154-PV1,54,Poor
SS-029155-PV1,54,Poor
SS-029156-PV1,54,Poor
SS-029157-PV1,56.66,Fair
SS-029159-PV1,80.5,Satisfactory
SS-029160-PV1,95,Good
SS-029161-PV1,95,Good
SS-029162-PV1,95,Good
SS-029166-PV1,43.44,Poor
SS-029167-PV1,79.45,Satisfactory
SS-029168-PV1,83.25,Satisfactory
SS-029169-PV1,71.69,Satisfactory
SS-029170-PV1,19.93,Serious
SS-029171-PV1,61.37,Fair
SS-029172-PV1,39.97,Very Poor
SS-029173-PV1,41.61,Poor
SS-029174-PV1,35.19,Very Poor
SS-029175-PV1,46.88,Poor
SS-029176-PV1,48.55,Poor
SS-029177-PV1,35.97,Very Poor
SS-029178-PV1,,
SS-029179-PV1,53.38,Poor
SS-029180-PV1,89.31,Good
SS-029181-PV1,81.99,Satisfactory
SS-029182-PV1,71.57,Satisfactory
SS-029183-PV1,91.93,Good
SS-029184-PV1,66,Fair
SS-029185-PV1,94.64,Good
SS-029186-PV1,96.42,Good
SS-029187-PV1,97.45,Good
SS-029188-PV1,96.75,Good
SS-029189-PV1,96.67,Good
SS-029190-PV1,56.92,Fair
SS-029193-PV1,98.85,Good
SS-029194-PV1,99.42,Good
SS-029195-PV1,99.06,Good
SS-029196-PV1,99.12,Good
SS-029197-PV1,100,Good
SS-029198-PV1,100,Good
SS-029199-PV1,100,Good
SS-029200-PV1,51.05,Poor
SS-029201-PV1,100,Good
SS-029202-PV1,98.46,Good
SS-029203-PV1,96,Good
SS-029204-PV1,93.28,Good
SS-029205-PV1,66,Fair
SS-029206-PV1,30.06,Very Poor
SS-029207-PV1,56,Fair
SS-029208-PV1,96.79,Good
SS-029209-PV1,100,Good
SS-029210-PV1,64,Fair
SS-029211-PV1,100,Good
SS-029212-PV1,99.45,Good
SS-029213-PV1,53.1,Poor
SS-029214-PV1,58.21,Fair
SS-029215-PV1,99.57,Good
SS-029216-PV1,92.31,Good
SS-029217-PV1,92.26,Good
SS-029218-PV1,78.4,Satisfactory
SS-029219-PV1,58,Fair
SS-029220-PV1,83.15,Satisfactory
SS-029221-PV1,73.29,Satisfactory
SS-029222-PV1,71.09,Satisfactory
SS-029223-PV1,59.61,Fair
SS-029224-PV1,40.12,Poor
SS-029225-PV1,22.5,Serious
SS-029226-PV1,18.54,Serious
SS-029227-PV1,24,Serious
SS-029228-PV1,21.52,Serious
SS-029229-PV1,23.79,Serious
SS-029230-PV1,95,Good
SS-029231-PV1,95,Good
SS-029232-PV1,95,Good
SS-029233-PV1,95,Good
SS-029234-PV1,95.08,Good
SS-029235-PV1,57.59,Fair
SS-029236-PV1,45.87,Poor
SS-029237-PV1,52.29,Poor
SS-029238-PV1,49.03,Poor
SS-029239-PV1,96,Good
SS-029240-PV1,96,Good
SS-029241-PV1,96,Good
SS-029242-PV1,56,Fair
SS-029243-PV1,26.43,Very Poor
SS-029244-PV1,89.69,Good
SS-029245-PV1,94.73,Good
SS-029246-PV1,94.69,Good
SS-029247-PV1,95,Good
SS-029248-PV1,,
SS-029249-PV1,95,Good
SS-029250-PV1,94.42,Good
SS-029251-PV1,95,Good
SS-029252-PV1,84.82,Satisfactory
SS-029253-PV1,17.02,Serious
SS-029254-PV1,,
SS-029255-PV1,99.33,Good
SS-029256-PV1,85.72,Good
SS-029257-PV1,100,Good
SS-029258-PV1,100,Good
SS-029259-PV1,,
SS-029260-PV1,95.86,Good
SS-029261-PV1,72.5,Satisfactory
SS-029262-PV1,92.42,Good
SS-029268-PV1,59.79,Fair
SS-029269-PV1,63.24,Fair
SS-029270-PV1,62.8,Fair
SS-029272-PV1,81.97,Satisfactory
SS-029273-PV1,85.31,Good
SS-029274-PV1,80.6,Satisfactory
SS-029275-PV1,,
SS-029276-PV1,95,Good
SS-029277-PV1,91.21,Good
SS-029278-PV1,75.36,Satisfactory
SS-029279-PV1,36.79,Very Poor
SS-029280-PV1,98.32,Good
SS-029281-PV1,66.46,Fair
SS-029285-PV1,,
SS-029288-PV1,,
SS-029289-PV1,66.71,Fair
SS-029290-PV1,59.31,Fair
SS-029291-PV1,76.83,Satisfactory
SS-029292-PV1,71.35,Satisfactory
SS-029293-PV1,30.46,Very Poor
SS-029294-PV1,79.6,Satisfactory
SS-029295-PV1,97.2,Good
SS-029296-PV1,62.71,Fair
SS-029297-PV1,57.51,Fair
SS-029298-PV1,97.45,Good
SS-029299-PV1,96,Good
SS-029300-PV1,89.09,Good
SS-029301-PV1,55.7,Fair
SS-029302-PV1,66.32,Fair
SS-029303-PV1,,
SS-029304-PV1,88.69,Good
SS-029305-PV1,32.34,Very Poor
SS-029306-PV1,70.66,Satisfactory
SS-029307-PV1,25.73,Very Poor
SS-029308-PV1,22.1,Serious
SS-029309-PV1,24.07,Serious
SS-029310-PV1,28.04,Very Poor
SS-029311-PV1,6.2,Failed
SS-029312-PV1,95,Good
SS-029313-PV1,97.28,Good
SS-029314-PV1,95,Good
SS-029315-PV1,95,Good
SS-029316-PV1,95,Good
SS-029318-PV1,31.76,Very Poor
SS-029319-PV1,95,Good
SS-029320-PV1,96.33,Good
SS-029321-PV1,95,Good
SS-029322-PV1,95,Good
SS-029323-PV1,95,Good
SS-029324-PV1,95.09,Good
SS-029325-PV1,84.96,Satisfactory
SS-029326-PV1,82.93,Satisfactory
SS-029327-PV1,45.29,Poor
SS-029328-PV1,26.48,Very Poor
SS-029329-PV1,84,Satisfactory
SS-029330-PV1,31.66,Very Poor
SS-029331-PV1,48.42,Poor
SS-029332-PV1,30.96,Very Poor
SS-029333-PV1,49.87,Poor
SS-029334-PV1,33.97,Very Poor
SS-029335-PV1,67.79,Fair
SS-029336-PV1,97,Good
SS-029337-PV1,71,Satisfactory
SS-029338-PV1,61.41,Fair
SS-029339-PV1,73.31,Satisfactory
SS-029340-PV1,93.08,Good
SS-029341-PV1,94.44,Good
SS-029342-PV1,96.16,Good
SS-029343-PV1,96.46,Good
SS-029344-PV1,97.9,Good
SS-029345-PV1,95.06,Good
SS-029346-PV1,69,Fair
SS-029347-PV1,95.67,Good
SS-029348-PV1,49.05,Poor
SS-029349-PV1,61.27,Fair
SS-029350-PV1,68.4,Fair
SS-029351-PV1,26.26,Very Poor
SS-029352-PV1,92.08,Good
SS-029353-PV1,99.5,Good
SS-029354-PV1,89.77,Good
SS-029355-PV1,76.53,Satisfactory
SS-029356-PV1,64.18,Fair
SS-029357-PV1,65.54,Fair
SS-029358-PV1,84.6,Satisfactory
SS-029359-PV1,64,Fair
SS-029360-PV1,76.17,Satisfactory
SS-029363-PV1,89.42,Good
SS-029364-PV1,79.14,Satisfactory
SS-029365-PV1,74.2,Satisfactory
SS-029366-PV1,77.95,Satisfactory
SS-029367-PV1,94.69,Good
SS-029368-PV1,80.32,Satisfactory
SS-029369-PV1,78.52,Satisfactory
SS-029370-PV1,81.43,Satisfactory
SS-029371-PV1,95,Good
SS-029372-PV1,60,Fair
SS-029373-PV1,95,Good
SS-029374-PV1,67.38,Fair
SS-029375-PV1,27.77,Very Poor
SS-029376-PV1,92.42,Good
SS-029377-PV1,87,Good
SS-029378-PV1,35.2,Very Poor
SS-029379-PV1,53.26,Poor
SS-029380-PV1,45.8,Poor
SS-029381-PV1,54.04,Poor
SS-029383-PV1,88.55,Good
SS-029384-PV1,40.68,Poor
SS-029385-PV1,88,Good
SS-029387-PV1,64,Fair
SS-029388-PV1,85.8,Good
SS-029389-PV1,64,Fair
SS-029390-PV1,64,Fair
SS-029392-PV1,96,Good
SS-029393-PV1,96,Good
SS-029394-PV1,32.73,Very Poor
SS-029395-PV1,95,Good
SS-029396-PV1,95.67,Good
SS-029397-PV1,96,Good
SS-029398-PV1,95.57,Good
SS-029399-PV1,32.43,Very Poor
SS-029400-PV1,12.74,Serious
SS-029401-PV1,95.14,Good
SS-029402-PV1,99.5,Good
SS-029403-PV1,99.5,Good
SS-029404-PV1,99.5,Good
SS-029405-PV1,99.5,Good
SS-029406-PV1,99.5,Good
SS-029407-PV1,81.71,Satisfactory
SS-029408-PV1,89.91,Good
SS-029411-PV1,100,Good
SS-029412-PV1,100,Good
SS-029413-PV1,69,Fair
SS-029414-PV1,76.93,Satisfactory
SS-029415-PV1,40.31,Poor
SS-029416-PV1,27.09,Very Poor
SS-029417-PV1,52.24,Poor
SS-029418-PV1,48.45,Poor
SS-029419-PV1,99.5,Good
SS-029420-PV1,95.2,Good
SS-029421-PV1,59.95,Fair
SS-029422-PV1,43,Poor
SS-029423-PV1,97.5,Good
SS-029424-PV1,87.97,Good
SS-029425-PV1,88.3,Good
SS-029426-PV1,92.8,Good
SS-029427-PV1,81.68,Satisfactory
SS-029428-PV1,30.49,Very Poor
SS-029429-PV1,32.57,Very Poor
SS-029430-PV1,59.84,Fair
SS-029432-PV1,93.7,Good
SS-029433-PV1,85.48,Good
SS-029434-PV1,84.78,Satisfactory
SS-029435-PV1,86.1,Good
SS-029436-PV1,98.93,Good
SS-029437-PV1,98,Good
SS-029438-PV1,96,Good
SS-029439-PV1,96,Good
SS-029440-PV1,86.1,Good
SS-029441-PV1,87.46,Good
SS-029442-PV1,96,Good
SS-029443-PV1,98.01,Good
SS-029444-PV1,99.06,Good
SS-029445-PV1,92.12,Good
SS-029446-PV1,90.29,Good
SS-029447-PV1,93.41,Good
SS-029448-PV1,90.71,Good
SS-029449-PV1,86.71,Good
SS-029450-PV1,98.31,Good
SS-029451-PV1,79.53,Satisfactory
SS-029452-PV1,73,Satisfactory
SS-029453-PV1,99.5,Good
SS-029454-PV1,99.5,Good
SS-029455-PV1,,
SS-029456-PV1,43.08,Poor
SS-029457-PV1,27.77,Very Poor
SS-029458-PV1,23.54,Serious
SS-029459-PV1,20.05,Serious
SS-029460-PV1,89.03,Good
SS-029461-PV1,99.53,Good
SS-029462-PV1,99.5,Good
SS-029463-PV1,99.5,Good
SS-029464-PV1,94.06,Good
SS-029465-PV1,38.83,Very Poor
SS-029466-PV1,29.48,Very Poor
SS-029467-PV1,97.2,Good
SS-029469-PV1,100,Good
SS-029470-PV1,100,Good
SS-029471-PV1,100,Good
SS-029472-PV1,99.5,Good
SS-029473-PV1,99.5,Good
SS-029474-PV1,99.24,Good
SS-029475-PV1,99.5,Good
SS-029476-PV1,66,Fair
SS-029477-PV1,64,Fair
SS-029478-PV1,99.5,Good
SS-029479-PV1,94.37,Good
SS-029480-PV1,99.5,Good
SS-029481-PV1,99.5,Good
SS-029482-PV1,99.72,Good
SS-029483-PV1,98.45,Good
SS-029484-PV1,97.59,Good
SS-029485-PV1,98.19,Good
SS-029486-PV1,96.02,Good
SS-029487-PV1,92.5,Good
SS-029488-PV1,97.54,Good
SS-029489-PV1,49.92,Poor
SS-029490-PV1,99.5,Good
SS-029491-PV1,99.5,Good
SS-029492-PV1,99.5,Good
SS-029493-PV1,99.5,Good
SS-029494-PV1,39.84,Very Poor
SS-029495-PV1,68.07,Fair
SS-029496-PV1,66,Fair
SS-029497-PV1,63.61,Fair
SS-029499-PV1,97.27,Good
SS-029500-PV1,98.67,Good
SS-029501-PV1,53.7,Poor
SS-029502-PV1,59.93,Fair
SS-029503-PV1,99.64,Good
SS-029504-PV1,50.43,Poor
SS-029505-PV1,75.5,Satisfactory
SS-029506-PV1,100,Good
SS-029508-PV1,99.5,Good
SS-029509-PV1,36.76,Very Poor
SS-029510-PV1,46.79,Poor
SS-029511-PV1,79.73,Satisfactory
SS-029512-PV1,66.46,Fair
SS-029513-PV1,49.88,Poor
SS-029514-PV1,95,Good
SS-029515-PV1,95.29,Good
SS-029516-PV1,94.92,Good
SS-029517-PV1,61.97,Fair
SS-029518-PV1,94.94,Good
SS-029520-PV1,58.86,Fair
SS-029521-PV1,95,Good
SS-029522-PV1,96,Good
SS-029523-PV1,65.23,Fair
SS-029524-PV1,20.95,Serious
SS-029525-PV1,92.53,Good
SS-029526-PV1,92.81,Good
SS-029527-PV1,81.33,Satisfactory
SS-029528-PV1,74.62,Satisfactory
SS-029529-PV1,85.07,Good
SS-029530-PV1,100,Good
SS-029531-PV1,97.58,Good
SS-029532-PV1,98.47,Good
SS-029533-PV1,100,Good
SS-029534-PV1,92.85,Good
SS-029535-PV1,95.54,Good
SS-029536-PV1,55.5,Fair
SS-029537-PV1,55.5,Fair
SS-029538-PV1,55.5,Fair
SS-029539-PV1,96.1,Good
SS-029541-PV1,72.91,Satisfactory
SS-029542-PV1,79.5,Satisfactory
SS-029543-PV1,100,Good
SS-029544-PV1,95.92,Good
SS-029545-PV1,95.46,Good
SS-029546-PV1,95.61,Good
SS-029547-PV1,94.9,Good
SS-029548-PV1,87.62,Good
SS-029549-PV1,84.55,Satisfactory
SS-029550-PV1,100,Good
SS-029551-PV1,98.87,Good
SS-029554-PV1,20.75,Serious
SS-029556-PV1,99.51,Good
SS-029557-PV1,85.72,Good
SS-029558-PV1,96,Good
SS-029559-PV1,96,Good
SS-029560-PV1,96,Good
SS-029562-PV1,67.92,Fair
SS-029563-PV1,65.49,Fair
SS-029564-PV1,61.64,Fair
SS-029565-PV1,100,Good
SS-029566-PV1,100,Good
SS-029567-PV1,100,Good
SS-029570-PV1,74.43,Satisfactory
SS-029571-PV1,19.83,Serious
SS-029572-PV1,27.74,Very Poor
SS-029573-PV1,64,Fair
SS-029574-PV1,97.72,Good
SS-029575-PV1,98.98,Good
SS-029576-PV1,96.81,Good
SS-029577-PV1,74.58,Satisfactory
SS-029578-PV1,73,Satisfactory
SS-029579-PV1,100,Good
SS-029580-PV1,100,Good
SS-029582-PV1,73,Satisfactory
SS-029583-PV1,73,Satisfactory
SS-029585-PV1,,
SS-029586-PV1,,
SS-029587-PV1,,
SS-029588-PV1,,
SS-029589-PV1,34.35,Very Poor
SS-029590-PV1,49.98,Poor
SS-029593-PV1,86.43,Good
SS-029594-PV1,22,Serious
SS-029595-PV1,76.21,Satisfactory
SS-029596-PV1,68.03,Fair
SS-029597-PV1,66,Fair
SS-029598-PV1,85.26,Good
SS-029599-PV1,61.05,Fair
SS-029600-PV1,58.22,Fair
SS-029602-PV1,,
SS-029603-PV1,41.67,Poor
SS-029604-PV1,28.19,Very Poor
SS-029605-PV1,76.69,Satisfactory
SS-029606-PV1,97.97,Good
SS-029607-PV1,63.88,Fair
SS-029608-PV1,40.18,Poor
SS-029609-PV1,87.88,Good
SS-029610-PV1,82.66,Satisfactory
SS-029611-PV1,96.26,Good
SS-029612-PV1,97.97,Good
SS-029613-PV1,31.52,Very Poor
SS-029614-PV1,26.32,Very Poor
SS-029615-PV1,31.79,Very Poor
SS-029616-PV1,27.84,Very Poor
SS-029618-PV1,97.2,Good
SS-029619-PV1,78.8,Satisfactory
SS-029620-PV1,30.11,Very Poor
SS-029621-PV1,44.63,Poor
SS-029622-PV1,49.31,Poor
SS-029623-PV1,37.29,Very Poor
SS-029624-PV1,96,Good
SS-029625-PV1,20.38,Serious
SS-029626-PV1,78.23,Satisfactory
SS-029627-PV1,79.72,Satisfactory
SS-029628-PV1,61.64,Fair
SS-029629-PV1,96.1,Good
SS-029630-PV1,98.42,Good
SS-029631-PV1,96.16,Good
SS-029632-PV1,99.34,Good
SS-029633-PV1,26.02,Very Poor
SS-029634-PV1,79.93,Satisfactory
SS-029635-PV1,84.4,Satisfactory
SS-029636-PV1,10.36,Serious
SS-029637-PV1,41.1,Poor
SS-029638-PV1,44.95,Poor
SS-029639-PV1,51.81,Poor
SS-029640-PV1,49.09,Poor
SS-029641-PV1,47.25,Poor
SS-029642-PV1,78.5,Satisfactory
SS-029643-PV1,53.18,Poor
SS-029644-PV1,91.62,Good
SS-029645-PV1,97.8,Good
SS-029646-PV1,99.5,Good
SS-029647-PV1,28.45,Very Poor
SS-029648-PV1,59.58,Fair
SS-029649-PV1,98.83,Good
SS-029650-PV1,41.25,Poor
SS-029651-PV1,45.3,Poor
SS-029652-PV1,85.18,Good
SS-029653-PV1,59.63,Fair
SS-029654-PV1,54.4,Poor
SS-029655-PV1,69.61,Fair
SS-029656-PV1,91.73,Good
SS-029657-PV1,91,Good
SS-029658-PV1,91,Good
SS-029659-PV1,90.14,Good
SS-029660-PV1,100,Good
SS-029661-PV1,100,Good
SS-029662-PV1,98,Good
SS-029663-PV1,98,Good
SS-029664-PV1,99.5,Good
SS-029665-PV1,,
SS-029666-PV1,99.5,Good
SS-029667-PV1,96.79,Good
SS-029668-PV1,82.77,Satisfactory
SS-029670-PV1,97,Good
SS-029671-PV1,94.6,Good
SS-029672-PV1,48.19,Poor
SS-029673-PV1,36.51,Very Poor
SS-029674-PV1,38.36,Very Poor
SS-029675-PV1,97.36,Good
SS-029676-PV1,98.45,Good
SS-029677-PV1,100,Good
SS-029678-PV1,98.73,Good
SS-029679-PV1,93.75,Good
SS-029680-PV1,74,Satisfactory
SS-029681-PV1,100,Good
SS-029682-PV1,39.75,Very Poor
SS-029683-PV1,28.09,Very Poor
SS-029685-PV1,69.15,Fair
SS-029686-PV1,59.43,Fair
SS-029687-PV1,100,Good
SS-029688-PV1,100,Good
SS-029689-PV1,100,Good
SS-029691-PV1,100,Good
SS-029692-PV1,99.69,Good
SS-029693-PV1,100,Good
SS-029694-PV1,100,Good
SS-029695-PV1,99.16,Good
SS-029696-PV1,98.96,Good
SS-029697-PV1,99.85,Good
SS-029698-PV1,98.43,Good
SS-029699-PV1,100,Good
SS-029700-PV1,100,Good
SS-029701-PV1,99.85,Good
SS-029702-PV1,98.9,Good
SS-029703-PV1,99.29,Good
SS-029704-PV1,83.65,Satisfactory
SS-029706-PV1,100,Good
SS-029707-PV1,71.29,Satisfactory
SS-029708-PV1,71.38,Satisfactory
SS-029709-PV1,57.6,Fair
SS-029710-PV1,55.79,Fair
SS-029711-PV1,54.64,Poor
SS-029712-PV1,97.2,Good
SS-029713-PV1,69.96,Fair
SS-029715-PV1,87,Good
SS-029716-PV1,93.08,Good
SS-029721-PV1,87.38,Good
SS-029722-PV1,20.28,Serious
SS-029723-PV1,61.16,Fair
SS-029724-PV1,96,Good
SS-029725-PV1,91.2,Good
SS-029726-PV1,56,Fair
SS-029727-PV1,59.49,Fair
SS-029728-PV1,68.24,Fair
SS-029729-PV1,94,Good
SS-029730-PV1,94,Good
SS-029731-PV1,96.18,Good
SS-029732-PV1,91.62,Good
SS-029733-PV1,88,Good
SS-029734-PV1,90.77,Good
SS-029736-PV1,98.81,Good
SS-029737-PV1,97.2,Good
SS-029738-PV1,78.5,Satisfactory
SS-029739-PV1,100,Good
SS-029740-PV1,,
SS-029741-PV1,91.7,Good
SS-029742-PV1,79.86,Satisfactory
SS-029745-PV1,95,Good
SS-029746-PV1,,
SS-029747-PV1,96.01,Good
SS-029748-PV1,99.5,Good
SS-029749-PV1,99.5,Good
SS-029750-PV1,63,Fair
SS-029751-PV1,,
SS-029752-PV1,89.98,Good
SS-029754-PV1,69.95,Fair
SS-029755-PV1,71.15,Satisfactory
SS-029756-PV1,75.02,Satisfactory
SS-029757-PV1,78.27,Satisfactory
SS-029758-PV1,78.63,Satisfactory
SS-029759-PV1,94.07,Good
SS-029760-PV1,,
SS-029761-PV1,88.25,Good
SS-029764-PV1,94,Good
SS-029766-PV1,70.74,Satisfactory
SS-029767-PV1,52.45,Poor
SS-029768-PV1,63.89,Fair
SS-029769-PV1,,
SS-029770-PV1,75.85,Satisfactory
SS-029771-PV1,,
SS-029772-PV1,,
SS-029773-PV1,,
SS-029774-PV1,,
SS-029775-PV1,64.33,Fair
SS-029776-PV1,70.29,Satisfactory
SS-029777-PV1,71.92,Satisfactory
SS-029778-PV1,79.48,Satisfactory
SS-029779-PV1,71,Satisfactory
SS-029780-PV1,77.54,Satisfactory
SS-029781-PV1,,
SS-029782-PV1,81.58,Satisfactory
SS-029784-PV1,97.2,Good
SS-029785-PV1,96,Good
SS-029786-PV1,100,Good
SS-029787-PV1,100,Good
SS-029788-PV1,100,Good
SS-029789-PV1,100,Good
SS-029790-PV1,92.69,Good
SS-029791-PV1,,
SS-029792-PV1,72.12,Satisfactory
SS-029793-PV1,95.27,Good
SS-029794-PV1,63.42,Fair
SS-029795-PV1,57.95,Fair
SS-029796-PV1,77.41,Satisfactory
SS-029798-PV1,51.47,Poor
SS-029799-PV1,92.25,Good
SS-029802-PV1,99.73,Good
SS-029803-PV1,25.51,Very Poor
SS-029804-PV1,48.4,Poor
SS-029805-PV1,50.31,Poor
SS-029806-PV1,48.75,Poor
SS-029807-PV1,65.89,Fair
SS-029808-PV1,45.13,Poor
SS-029809-PV1,84.72,Satisfactory
SS-029810-PV1,85.81,Good
SS-029811-PV1,55.51,Fair
SS-029812-PV1,74,Satisfactory
SS-029813-PV1,52.45,Poor
SS-029814-PV1,48.73,Poor
SS-029815-PV1,56,Fair
SS-029816-PV1,56.42,Fair
SS-029817-PV1,55.54,Fair
SS-029818-PV1,56,Fair
SS-029819-PV1,49.87,Poor
SS-029820-PV1,55.43,Fair
SS-029821-PV1,96,Good
SS-029822-PV1,96,Good
SS-029823-PV1,94.17,Good
SS-029824-PV1,96,Good
SS-029825-PV1,93.17,Good
SS-029827-PV1,70.34,Satisfactory
SS-029828-PV1,,
SS-029829-PV1,93.96,Good
SS-029830-PV1,65.83,Fair
SS-029831-PV1,88,Good
SS-029832-PV1,91.21,Good
SS-029833-PV1,45.2,Poor
SS-029834-PV1,62.55,Fair
SS-029835-PV1,88.3,Good
SS-029836-PV1,88.59,Good
SS-029837-PV1,36.34,Very Poor
SS-029838-PV1,52.45,Poor
SS-029839-PV1,53.29,Poor
SS-029840-PV1,85.8,Good
SS-029841-PV1,89.66,Good
SS-029842-PV1,85.8,Good
SS-029844-PV1,29.64,Very Poor
SS-029845-PV1,91.91,Good
SS-029846-PV1,42.95,Poor
SS-029847-PV1,97.2,Good
SS-029848-PV1,97.2,Good
SS-029849-PV1,92.34,Good
SS-029850-PV1,95,Good
SS-029851-PV1,64.02,Fair
SS-029852-PV1,78.66,Satisfactory
SS-029853-PV1,21.11,Serious
SS-029854-PV1,79.83,Satisfactory
SS-029855-PV1,99.5,Good
SS-029856-PV1,99.5,Good
SS-029857-PV1,62.55,Fair
SS-029858-PV1,62,Fair
SS-029859-PV1,59.31,Fair
SS-029860-PV1,29.01,Very Poor
SS-029861-PV1,100,Good
SS-029862-PV1,99.5,Good
SS-029863-PV1,64,Fair
SS-029864-PV1,53.15,Poor
SS-029865-PV1,62,Fair
SS-029866-PV1,25.71,Very Poor
SS-029867-PV1,53.82,Poor
SS-029868-PV1,60.63,Fair
SS-029869-PV1,59.85,Fair
SS-029870-PV1,44.57,Poor
SS-029871-PV1,28.61,Very Poor
SS-029872-PV1,30.6,Very Poor
SS-029873-PV1,44.42,Poor
SS-029874-PV1,49.06,Poor
SS-029875-PV1,58.58,Fair
SS-029876-PV1,95,Good
SS-029877-PV1,32.25,Very Poor
SS-029878-PV1,31.85,Very Poor
SS-029879-PV1,38.48,Very Poor
SS-029880-PV1,47.34,Poor
SS-029881-PV1,71.84,Satisfactory
SS-029882-PV1,14.8,Serious
SS-029883-PV1,54,Poor
SS-029885-PV1,56.65,Fair
SS-029886-PV1,93.59,Good
SS-029887-PV1,97.82,Good
SS-029888-PV1,94.67,Good
SS-029889-PV1,24.5,Serious
SS-029891-PV1,58,Fair
SS-029892-PV1,36.94,Very Poor
SS-029893-PV1,95.21,Good
SS-029894-PV1,65.78,Fair
SS-029897-PV1,47.6,Poor
SS-029898-PV1,88.35,Good
SS-029899-PV1,67,Fair
SS-029900-PV1,66.6,Fair
SS-029901-PV1,64,Fair
SS-029903-PV1,79.6,Satisfactory
SS-029904-PV1,84.52,Satisfactory
SS-029905-PV1,82.09,Satisfactory
SS-029906-PV1,76.58,Satisfactory
SS-029907-PV1,63.77,Fair
SS-029908-PV1,81.2,Satisfactory
SS-029909-PV1,100,Good
SS-029910-PV1,100,Good
SS-029913-PV1,54.14,Poor
SS-029915-PV1,69.22,Fair
SS-029916-PV1,64.35,Fair
SS-029917-PV1,9.45,Failed
SS-029918-PV1,77.74,Satisfactory
SS-029919-PV1,94.15,Good
SS-029920-PV1,92.61,Good
SS-029921-PV1,94.72,Good
SS-029922-PV1,77.93,Satisfactory
SS-029923-PV1,66,Fair
SS-029924-PV1,,
SS-029925-PV1,62.07,Fair
SS-029926-PV1,58.93,Fair
SS-029927-PV1,,
SS-029928-PV1,30.47,Very Poor
SS-029929-PV1,92.41,Good
SS-029930-PV1,87.02,Good
SS-029931-PV1,54,Poor
SS-029932-PV1,59.48,Fair
SS-029933-PV1,62.28,Fair
SS-029934-PV1,54,Poor
SS-029935-PV1,84.63,Satisfactory
